source,idColName,iden,text,startByte,endByte,pdncID
pdnc,qID,Q303-0,her,160063,160066,3
exp,exp_name,mr. pontellier,Mr. Pontellier,160087,160101,5
pdnc,qID,Q304-0,Pontellier,160138,160148,5
exp,exp_name,the doctor,the Doctor,160156,160166,2
pdnc,qID,Q304-1,your wife,160202,160211,3
pdnc,qID,Q304-1,her,160244,160247,3
pdnc,qID,Q304-1,her,160263,160266,3
pdnc,qID,Q304-1,you,160274,160277,5
pdnc,qID,Q304-1,my dear friend,160286,160300,5
booknlp,COREF,352,I,160391,160392,2
pdnc,qID,Q304-1,Mrs. Pontellier,160398,160413,3
pdnc,qID,Q304-1,you,160550,160553,5
booknlp,COREF,352,me,160558,160560,2
pdnc,qID,Q304-1,your wife,160692,160701,3
pdnc,qID,Q304-1,you,160737,160740,5
booknlp,COREF,352,I,160745,160746,2
pdnc,qID,Q304-1,you,160815,160818,5
pdnc,qID,Q304-1,her,160823,160826,3
pdnc,qID,Q304-1,her,160839,160842,3
booknlp,COREF,352,me,160857,160859,2
booknlp,COREF,49,I,160868,160869,5
exp,exp_name,mr. pontellier,Mr. Pontellier,160927,160941,5
booknlp,COREF,352,I,160950,160951,2
pdnc,qID,Q306-0,her,160973,160976,3
exp,exp_name,the doctor,the Doctor,160984,160994,2
booknlp,COREF,352,I,160997,160998,2
exp,exp_name,mr. pontellier,Mr. Pontellier,161075,161089,5
pdnc,qID,Q308-0,you,161110,161113,2
pdnc,qID,Q308-0,you,161139,161142,2
booknlp,COREF,49,he,161159,161161,5
booknlp,COREF,49,his,161184,161187,5
booknlp,COREF,352,My,161218,161220,2
booknlp,COREF,352,me,161264,161266,2
booknlp,COREF,352,I,161294,161295,2
pdnc,qID,Q309-0,you,161306,161309,5
pdnc,qID,Q309-0,you,161327,161330,5
booknlp,COREF,352,me,161342,161344,2
exp,exp_name,mr. pontellier,Mr. Pontellier,161348,161362,5
booknlp,COREF,49,I,161395,161396,5
booknlp,COREF,49,I,161441,161442,5
pdnc,qID,Q310-0,you,161557,161560,2
pdnc,qID,Q310-0,you,161581,161584,2
pdnc,qID,Q310-0,Doctor,161593,161599,2
booknlp,COREF,49,he,161602,161604,5
booknlp,COREF,352,I,161620,161621,2
pdnc,qID,Q311-0,you,161628,161631,5
pdnc,qID,Q311-0,my dear sir,161633,161644,5
exp,exp_name,the doctor,the Doctor,161656,161666,2
booknlp,COREF,352,I,161669,161670,2
pdnc,qID,Q311-1,you,161694,161697,5
pdnc,qID,Q311-1,your,161742,161746,5
booknlp,COREF,49,I,161762,161763,5
exp,exp_name,mr. pontellier,Mr. Pontellier,161790,161804,5
booknlp,COREF,49,his,161811,161814,5
booknlp,COREF,49,I,161834,161835,5
pdnc,qID,Q312-1,you,161878,161881,2
booknlp,COREF,49,me,161889,161891,5
pdnc,qID,Q312-1,Edna,161900,161904,3
pdnc,qID,Q313-0,she,161932,161935,3
pdnc,qID,Q313-0,her,161964,161967,3
pdnc,qID,Q313-0,her,161991,161994,3
booknlp,COREF,352,I,162016,162017,2
pdnc,qID,Q313-0,you,162025,162028,5
exp,exp_name,mr. pontellier,Mr. Pontellier,162154,162168,5
booknlp,COREF,49,he,162173,162175,5
booknlp,COREF,49,himself,162180,162187,5
exp,exp_name,the doctor,The Doctor,162194,162204,2
booknlp,COREF,352,he,162300,162302,2
booknlp,COREF,352,his,162308,162311,2
booknlp,COREF,352,He,162361,162363,2
booknlp,COREF,352,his,162379,162382,2
exp,exp_name,edna,Edna,162471,162475,3
exp,exp_name,mr. pontellier,Mr. Pontellier,162937,162951,5
exp,exp_name,edna,Edna,163271,163275,3
exp,exp_name,edna,Edna,163707,163711,3
exp,exp_name,edna,Edna,164646,164650,3
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,164686,164704,7
booknlp,COREF,84,her,164749,164752,7
booknlp,COREF,84,Mademoiselle,164772,164784,7
exp,exp_name,madame ratignolle,Madame Ratignolle,164890,164907,0
exp,exp_name,the colonel,the Colonel,164921,164932,16
booknlp,COREF,1192,him,164945,164948,16
booknlp,COREF,1192,him,164984,164987,16
booknlp,COREF,1192,he,165053,165055,16
exp,exp_name,madame,Madame,165070,165076,17
booknlp,COREF,1192,him,165092,165095,16
exp,exp_name,the colonel,the Colonel,165196,165207,16
booknlp,COREF,1192,his,165248,165251,16
exp,exp_name,edna,Edna,165270,165274,3
exp,exp_name,mr. pontellier,Mr. Pontellier,165852,165866,5
booknlp,COREF,49,He,165909,165911,5
exp,exp_name,madame ratignolle,Madame Ratignolle,165982,165999,0
booknlp,COREF,49,he,166000,166002,5
booknlp,COREF,49,his,166077,166080,5
booknlp,COREF,49,His,166106,166109,5
exp,exp_name,mr. pontellier,Mr. Pontellier,166155,166169,5
exp,exp_name,edna,Edna,166211,166215,3
pdnc,qID,Q316-0,Mr. Pontellier,166234,166248,5
booknlp,COREF,49,I,166289,166290,5
pdnc,qID,Q316-0,you,166297,166300,3
pdnc,qID,Q316-0,you,166324,166327,3
booknlp,COREF,49,my,166339,166341,5
pdnc,qID,Q316-0,he,166368,166370,5
exp,exp_name,edna,Edna,166398,166402,3
pdnc,qID,Q317-1,he,166456,166458,5
exp,exp_name,the colonel,The Colonel,167110,167121,16
booknlp,COREF,1192,him,167188,167191,16
booknlp,COREF,1192,He,167215,167217,16
booknlp,COREF,1192,He,167261,167263,16
booknlp,COREF,1192,he,167297,167299,16
booknlp,COREF,1192,he,167353,167355,16
exp,exp_name,edna,Edna,167407,167411,3
booknlp,COREF,1192,him,167427,167430,16
exp,exp_name,doctor mandelet,Doctor Mandelet,167438,167453,2
booknlp,COREF,120,he,167493,167495,2
exp,exp_name,mrs. pontellier,Mrs. Pontellier,167513,167528,3
booknlp,COREF,120,him,167597,167600,2
exp,exp_name,the doctor,The Doctor,167840,167850,2
booknlp,COREF,352,He,167888,167890,2
booknlp,COREF,352,he,167935,167937,2
booknlp,COREF,352,he,168008,168010,2
booknlp,COREF,352,he,168051,168053,2
booknlp,COREF,352,he,168125,168127,2
exp,exp_name,the colonel,the Colonel,168150,168161,16
booknlp,COREF,1192,him,168196,168199,16
exp,exp_name,edna,Edna,168247,168251,3
exp,exp_name,the colonel,the Colonel,168407,168418,16
booknlp,COREF,122,Mrs. Mortimer Merriman,168434,168456,14
exp,exp_name,highcamp,Highcamp,168472,168480,21
exp,exp_name,arobin,Arobin,168508,168514,1
booknlp,COREF,352,him,168585,168588,2
exp,exp_name,mr. pontellier,Mr. Pontellier,168603,168617,5
booknlp,COREF,49,himself,168618,168625,5
booknlp,COREF,49,he,168748,168750,5
booknlp,COREF,49,He,168808,168810,5
booknlp,COREF,49,his,168935,168938,5
exp,exp_name,edna,Edna,168990,168994,3
exp,exp_name,the doctor,the Doctor,169034,169044,2
booknlp,COREF,49,He,169064,169066,5
booknlp,COREF,49,his,169076,169079,5
booknlp,COREF,49,his,169111,169114,5
booknlp,COREF,49,he,169205,169207,5
booknlp,COREF,49,him,169392,169395,5
exp,exp_name,mr. pontellier,Mr. Pontellier,169641,169655,5
booknlp,COREF,49,He,169688,169690,5
booknlp,COREF,49,his,169768,169771,5
booknlp,COREF,49,he,169784,169786,5
exp,exp_name,the colonel,The Colonel,169941,169952,16
booknlp,COREF,49,he,170076,170078,5
exp,exp_name,the doctor,the Doctor,170152,170162,2
booknlp,COREF,352,his,170174,170177,2
booknlp,COREF,352,he,170194,170196,2
booknlp,COREF,352,him,170444,170447,2
booknlp,COREF,352,his,170455,170458,2
exp,exp_name,edna,Edna,170532,170536,3
exp,exp_name,madame,Madame,170816,170822,17
exp,exp_name,edna,Edna,171404,171408,3
exp,exp_name,the doctor,The Doctor,171526,171536,2
booknlp,COREF,352,his,171545,171548,2
booknlp,COREF,352,his,171576,171579,2
booknlp,COREF,352,he,171590,171592,2
booknlp,COREF,352,He,171627,171629,2
booknlp,COREF,352,his,171635,171638,2
booknlp,COREF,352,He,171750,171752,2
booknlp,COREF,352,he,171763,171765,2
exp,exp_name,pontellier,Pontellier,171779,171789,5
booknlp,COREF,352,He,171804,171806,2
booknlp,COREF,352,He,171878,171880,2
booknlp,COREF,352,him,171933,171936,2
booknlp,COREF,352,I,171940,171941,2
pdnc,qID,Q318-0,Arobin,171956,171962,1
booknlp,COREF,352,he,171965,171967,2
booknlp,COREF,352,himself,171980,171987,2
booknlp,COREF,352,he,171991,171993,2
booknlp,COREF,352,I,172003,172004,2
pdnc,qID,Q318-1,Alc e Arobin,172029,172041,1
exp,exp_name,edna,Edna,172051,172055,3
exp,exp_name,mr. pontellier,Mr. Pontellier,172174,172188,5
booknlp,COREF,49,his,172232,172235,5
booknlp,COREF,49,his,172249,172252,5
booknlp,COREF,49,He,172264,172266,5
exp,exp_name,doctor mandelet,Doctor Mandelet,172281,172296,2
exp,exp_name,the colonel,The Colonel,172340,172351,16
booknlp,COREF,124,his,172363,172366,16
booknlp,COREF,124,His,172479,172482,16
booknlp,COREF,124,He,172524,172526,16
exp,exp_name,edna,Edna,172584,172588,3
booknlp,COREF,124,He,172607,172609,16
booknlp,COREF,124,he,172662,172664,16
exp,exp_name,edna,Edna,172695,172699,3
exp,exp_name,mr. pontellier,Mr. Pontellier,172896,172910,5
booknlp,COREF,49,He,172933,172935,5
booknlp,COREF,49,his,172968,172971,5
exp,exp_name,edna,Edna,173072,173076,3
pdnc,qID,Q319-0,You,173106,173109,5
pdnc,qID,Q319-0,L once,173147,173153,5
exp,exp_name,the colonel,the Colonel,173165,173176,16
pdnc,qID,Q319-1,your,173223,173227,5
booknlp,COREF,1192,my,173289,173291,16
exp,exp_name,the colonel,The Colonel,173307,173318,16
booknlp,COREF,1192,he,173344,173346,16
booknlp,COREF,1192,his,173359,173362,16
exp,exp_name,mr. pontellier,Mr. Pontellier,173388,173402,5
booknlp,COREF,49,he,173437,173439,5
exp,exp_name,edna,Edna,173490,173494,3
exp,exp_name,madame ratignolle,Madame Ratignolle,173960,173977,0
exp,exp_name,madame,Madame,174304,174310,17
exp,exp_name,pontellier,Pontellier,174311,174321,5
exp,exp_name,madame,madame,174402,174408,17
booknlp,COREF,57,L,174478,174479,5
exp,exp_name,edna,Edna,174959,174963,3
exp,exp_name,edna,Edna,175574,175578,3
exp,exp_name,maid,maid,175593,175597,8
exp,exp_name,edna,Edna,175923,175927,3
exp,exp_name,mr. pontellier,Mr. Pontellier,176389,176403,5
exp,exp_name,edna,Edna,176523,176527,3
booknlp,COREF,57,L,177011,177012,5
exp,exp_name,edna,Edna,177353,177357,3
exp,exp_name,edna,Edna,177636,177640,3
exp,exp_name,edna,Edna,177821,177825,3
exp,exp_name,edna,Edna,178185,178189,3
exp,exp_name,arobin,Arobin,178670,178676,1
exp,exp_name,mrs. highcamp,Mrs. Highcamp,178681,178694,13
exp,exp_name,arobin,Arobin,178734,178740,1
exp,exp_name,mrs. highcamp,Mrs. Highcamp,178749,178762,13
booknlp,COREF,107,She,178900,178903,13
booknlp,COREF,107,her,178930,178933,13
exp,exp_name,arobin,Arobin,179006,179012,1
booknlp,COREF,77,He,179030,179032,1
booknlp,COREF,77,his,179140,179143,1
booknlp,COREF,77,his,179257,179260,1
booknlp,COREF,77,His,179281,179284,1
booknlp,COREF,77,He,179335,179337,1
booknlp,COREF,77,his,179435,179438,1
booknlp,COREF,77,He,179491,179493,1
exp,exp_name,edna,Edna,179502,179506,3
booknlp,COREF,77,He,179570,179572,1
booknlp,COREF,77,him,179634,179637,1
booknlp,COREF,77,his,179679,179682,1
exp,exp_name,mrs. highcamp,Mrs. Highcamp,179700,179713,13
exp,exp_name,edna,Edna,179890,179894,3
exp,exp_name,arobin,Arobin,180029,180035,1
exp,exp_name,mrs. highcamp,Mrs. Highcamp,180064,180077,13
exp,exp_name,arobin,Arobin,180731,180737,1
booknlp,COREF,77,him,180784,180787,1
exp,exp_name,edna,Edna,180791,180795,3
exp,exp_name,mrs. highcamp,Mrs. Highcamp,180811,180824,13
booknlp,COREF,107,her,180859,180862,13
exp,exp_name,edna,Edna,180905,180909,3
exp,exp_name,mrs. highcamp,Mrs. Highcamp,180932,180945,13
exp,exp_name,arobin,Arobin,180973,180979,1
booknlp,COREF,77,his,181008,181011,1
exp,exp_name,arobin,Arobin,181092,181098,1
exp,exp_name,mrs. highcamp,Mrs. Highcamp,181118,181131,13
booknlp,COREF,107,her,181156,181159,13
exp,exp_name,highcamp,Highcamp,181393,181401,21
exp,exp_name,mrs. highcamp,Mrs. Highcamp,181487,181500,13
booknlp,COREF,107,her,181556,181559,13
booknlp,COREF,107,She,181569,181572,13
booknlp,COREF,107,her,181591,181594,13
exp,exp_name,highcamp,Highcamp,181797,181805,21
booknlp,COREF,107,She,181856,181859,13
exp,exp_name,edna,Edna,181948,181952,3
exp,exp_name,highcamp,Highcamp,182072,182080,21
exp,exp_name,arobin,Arobin,182182,182188,1
exp,exp_name,arobin,Arobin,182283,182289,1
booknlp,COREF,77,his,182338,182341,1
booknlp,COREF,77,his,182352,182355,1
booknlp,COREF,77,He,182378,182380,1
booknlp,COREF,77,his,182388,182391,1
booknlp,COREF,77,his,182422,182425,1
booknlp,COREF,77,he,182442,182444,1
booknlp,COREF,77,him,182519,182522,1
exp,exp_name,edna,Edna,182531,182535,3
exp,exp_name,highcamp,Highcamp,182596,182604,21
exp,exp_name,edna,Edna,182806,182810,3
exp,exp_name,arobin,Arobin,183066,183072,1
exp,exp_name,maid,maid,183576,183580,8
exp,exp_name,edna,Edna,183606,183610,3
exp,exp_name,highcamp,Highcamp,183631,183639,21
exp,exp_name,arobin,Arobin,183743,183749,1
exp,exp_name,arobin,Arobin,183893,183899,1
exp,exp_name,edna,Edna,183917,183921,3
booknlp,COREF,77,his,183925,183928,1
exp,exp_name,mrs. highcamp,Mrs. Highcamp,183935,183948,13
booknlp,COREF,77,him,183962,183965,1
booknlp,COREF,77,He,183967,183969,1
booknlp,COREF,77,his,184041,184044,1
exp,exp_name,arobin,Arobin,184237,184243,1
exp,exp_name,edna,Edna,184274,184278,3
exp,exp_name,madame ratignolle,Madame Ratignolle,184465,184482,0
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,184620,184638,7
exp,exp_name,edna,Edna,184681,184685,3
exp,exp_name,madame lebrun,Madame Lebrun,184687,184700,6
exp,exp_name,edna,Edna,184752,184756,3
exp,exp_name,arobin,Arobin,184803,184809,1
exp,exp_name,arobin,Arobin,184999,185005,1
booknlp,COREF,77,His,185007,185010,1
booknlp,COREF,77,he,185102,185104,1
booknlp,COREF,77,He,185182,185184,1
exp,exp_name,edna,Edna,185207,185211,3
booknlp,COREF,77,He,185213,185215,1
booknlp,COREF,77,he,185307,185309,1
booknlp,COREF,77,he,185364,185366,1
booknlp,COREF,77,he,185420,185422,1
booknlp,COREF,77,he,185467,185469,1
booknlp,COREF,77,his,185504,185507,1
booknlp,COREF,77,his,185529,185532,1
booknlp,COREF,77,he,185571,185573,1
booknlp,COREF,77,he,185619,185621,1
booknlp,COREF,77,his,185648,185651,1
booknlp,COREF,77,his,185707,185710,1
booknlp,COREF,77,his,185823,185826,1
booknlp,COREF,77,He,185833,185835,1
booknlp,COREF,77,his,185891,185894,1
booknlp,COREF,77,I,186059,186060,1
pdnc,qID,Q321-0,your,186065,186069,3
booknlp,COREF,77,he,186079,186081,1
booknlp,COREF,77,me,186130,186132,1
booknlp,COREF,77,He,186163,186165,1
booknlp,COREF,77,his,186208,186211,1
booknlp,COREF,77,He,186299,186301,1
booknlp,COREF,77,him,186334,186337,1
booknlp,COREF,77,he,186373,186375,1
booknlp,COREF,77,his,186381,186384,1
pdnc,qID,Q322-0,you,186414,186417,3
booknlp,COREF,77,he,186442,186444,1
pdnc,qID,Q324-0,You,186632,186635,3
booknlp,COREF,77,me,186653,186655,1
pdnc,qID,Q324-0,your,186656,186660,3
booknlp,COREF,77,I,186684,186685,1
pdnc,qID,Q324-0,your,186697,186701,3
booknlp,COREF,77,me,186781,186783,1
booknlp,COREF,77,I,186785,186786,1
booknlp,COREF,77,I,186818,186819,1
pdnc,qID,Q328-0,you,186831,186834,3
pdnc,qID,Q329-0,you,186896,186899,1
pdnc,qID,Q329-0,you,186909,186912,1
pdnc,qID,Q329-0,you,186948,186951,1
pdnc,qID,Q330-0,you,187122,187125,3
pdnc,qID,Q330-0,you,187162,187165,3
pdnc,qID,Q330-0,you,187187,187190,3
pdnc,qID,Q330-0,you,187216,187219,3
pdnc,qID,Q331-0,Mr. Arobin,187327,187337,1
pdnc,qID,Q331-1,you,187454,187457,1
pdnc,qID,Q331-1,you,187478,187481,1
pdnc,qID,Q332-0,Your,187687,187691,3
pdnc,qID,Q332-0,Mrs. Pontellier,187718,187733,3
pdnc,qID,Q332-1,you,187820,187823,3
pdnc,qID,Q332-1,You,187896,187899,3
pdnc,qID,Q332-1,you,187915,187918,3
pdnc,qID,Q332-1,you,187934,187937,3
pdnc,qID,Q332-1,you,187978,187981,3
pdnc,qID,Q332-1,you,188006,188009,3
exp,exp_name,arobin,Arobin,188109,188115,1
exp,exp_name,edna,Edna,188178,188182,3
pdnc,qID,Q333-0,he,188633,188635,15
exp,exp_name,robert lebrun,Robert Lebrun,188695,188708,15
exp,exp_name,arobin,Arobin,188851,188857,1
booknlp,COREF,77,his,188893,188896,1
booknlp,COREF,77,his,188907,188910,1
booknlp,COREF,77,his,188934,188937,1
booknlp,COREF,77,his,188974,188977,1
exp,exp_name,arobin,Arobin,189111,189117,1
exp,exp_name,edna,Edna,189124,189128,3
booknlp,COREF,77,his,189290,189293,1
booknlp,COREF,77,his,189447,189450,1
booknlp,COREF,77,his,189573,189576,1
booknlp,COREF,77,his,189645,189648,1
booknlp,COREF,77,his,189741,189744,1
booknlp,COREF,77,him,189884,189887,1
booknlp,COREF,77,he,189922,189924,1
booknlp,COREF,77,his,189950,189953,1
booknlp,COREF,77,him,189968,189971,1
booknlp,COREF,77,He,189990,189992,1
booknlp,COREF,77,himself,190025,190032,1
booknlp,COREF,77,his,190054,190057,1
booknlp,COREF,77,him,190147,190150,1
booknlp,COREF,77,him,190174,190177,1
booknlp,COREF,77,He,190179,190181,1
booknlp,COREF,77,His,190208,190211,1
booknlp,COREF,77,He,190282,190284,1
booknlp,COREF,77,him,190399,190402,1
booknlp,COREF,77,He,190483,190485,1
exp,exp_name,edna,Edna,190730,190734,3
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,190758,190776,7
exp,exp_name,edna,Edna,190906,190910,3
exp,exp_name,edna,Edna,191005,191009,3
booknlp,COREF,84,Mademoiselle,191168,191180,7
booknlp,COREF,84,She,191265,191268,7
exp,exp_name,edna,Edna,191365,191369,3
booknlp,COREF,84,Mademoiselle,191515,191527,7
booknlp,COREF,84,her,191541,191544,7
booknlp,COREF,84,I,191609,191610,7
exp,exp_name,edna,Edna,191714,191718,3
pdnc,qID,Q335-0,You,191744,191747,3
pdnc,qID,Q335-0,you,191758,191761,3
pdnc,qID,Q335-0,you,191820,191823,3
pdnc,qID,Q335-0,you,191896,191899,3
booknlp,COREF,84,Mademoiselle,191967,191979,7
booknlp,COREF,84,her,192013,192016,7
booknlp,COREF,84,her,192025,192028,7
exp,exp_name,edna,Edna,192080,192084,3
pdnc,qID,Q336-1,Mademoiselle,192260,192272,7
exp,exp_name,edna,Edna,192564,192568,3
pdnc,qID,Q338-0,you,192708,192711,7
pdnc,qID,Q339-0,you,192747,192750,3
pdnc,qID,Q339-0,your father,192788,192799,16
exp,exp_name,edna,Edna,192856,192860,3
pdnc,qID,Q341-0,your,193181,193185,3
pdnc,qID,Q341-0,ma belle,193200,193208,3
pdnc,qID,Q341-0,your,193260,193264,3
pdnc,qID,Q341-0,you,193277,193280,3
exp,exp_name,edna,Edna,193310,193314,3
pdnc,qID,Q343-0,your husband,193460,193472,5
booknlp,COREF,84,Mademoiselle,193486,193498,7
pdnc,qID,Q344-0,you,193590,193593,7
pdnc,qID,Q344-0,you,193612,193615,7
pdnc,qID,Q344-0,my father,193697,193706,16
pdnc,qID,Q345-0,your husband,194300,194312,5
pdnc,qID,Q346-0,him,194337,194340,5
pdnc,qID,Q346-0,He,194381,194383,5
pdnc,qID,Q346-0,you,194428,194431,7
booknlp,COREF,84,Mademoiselle,194444,194456,7
booknlp,COREF,84,her,194463,194466,7
pdnc,qID,Q347-0,Your,194481,194485,3
booknlp,COREF,84,me,194513,194515,7
booknlp,COREF,84,she,194518,194521,7
exp,exp_name,edna,Edna,194559,194563,3
exp,exp_name,edna,Edna,195028,195032,3
pdnc,qID,Q348-1,You,195045,195048,7
pdnc,qID,Q348-1,Mademoiselle,195074,195086,7
pdnc,qID,Q348-1,you,195100,195103,7
pdnc,qID,Q348-1,you,195120,195123,7
booknlp,COREF,84,Mademoiselle,195270,195282,7
exp,exp_name,robert,Robert,195323,195329,15
exp,exp_name,edna,Edna,195353,195357,3
exp,exp_name,edna,Edna,195624,195628,3
booknlp,COREF,84,Mademoiselle,195673,195685,7
exp,exp_name,edna,Edna,195758,195762,3
pdnc,qID,Q349-1,Mademoiselle,195840,195852,7
pdnc,qID,Q349-1,he,195859,195861,15
pdnc,qID,Q349-1,his,195878,195881,15
pdnc,qID,Q350-0,He,195914,195916,15
pdnc,qID,Q350-0,he,195969,195971,15
pdnc,qID,Q350-0,he,195989,195991,15
pdnc,qID,Q350-0,you,196001,196004,3
pdnc,qID,Q350-0,he,196025,196027,15
pdnc,qID,Q350-0,you,196033,196036,3
pdnc,qID,Q350-0,he,196076,196078,15
pdnc,qID,Q350-0,you,196085,196088,3
pdnc,qID,Q350-0,poor fool,196090,196099,3
pdnc,qID,Q350-0,you,196125,196128,3
pdnc,qID,Q350-0,you,196136,196139,3
pdnc,qID,Q350-0,him,196166,196169,15
pdnc,qID,Q350-0,him,196186,196189,15
pdnc,qID,Q351-0,you,196201,196204,7
pdnc,qID,Q351-0,his,196213,196216,15
pdnc,qID,Q352-0,you,196243,196246,3
pdnc,qID,Q352-0,you,196277,196280,3
pdnc,qID,Q352-0,you,196295,196298,3
booknlp,COREF,84,Mademoiselle,196323,196335,7
booknlp,COREF,84,her,196347,196350,7
exp,exp_name,edna,Edna,196389,196393,3
pdnc,qID,Q353-1,you,196684,196687,7
booknlp,COREF,84,Mademoiselle,196723,196735,7
pdnc,qID,Q353-2,you,196794,196797,7
pdnc,qID,Q354-0,he,196819,196821,15
pdnc,qID,Q354-0,he,196873,196875,15
exp,exp_name,edna,Edna,196925,196929,3
pdnc,qID,Q355-1,He,196945,196947,15
pdnc,qID,Q356-0,He,196970,196972,15
pdnc,qID,Q356-0,You,196991,196994,3
pdnc,qID,Q357-0,he,197070,197072,15
booknlp,COREF,84,I,197239,197240,7
booknlp,COREF,84,Mademoiselle,197282,197294,7
booknlp,COREF,84,her,197330,197333,7
booknlp,COREF,84,her,197353,197356,7
booknlp,COREF,84,she,197366,197369,7
exp,exp_name,edna,Edna,197385,197389,3
booknlp,COREF,84,me,197445,197447,7
booknlp,COREF,84,me,197617,197619,7
booknlp,COREF,84,I,197623,197624,7
booknlp,COREF,84,I,197648,197649,7
booknlp,COREF,84,my,197704,197706,7
pdnc,qID,Q359-0,you,197730,197733,7
pdnc,qID,Q359-0,Mademoiselle,197782,197794,7
pdnc,qID,Q359-0,you,197804,197807,7
exp,exp_name,edna,Edna,197874,197878,3
booknlp,COREF,84,Mademoiselle,197919,197931,7
pdnc,qID,Q359-1,you,197952,197955,7
pdnc,qID,Q360-0,You,198296,198299,3
pdnc,qID,Q360-0,ma reine,198336,198344,3
pdnc,qID,Q360-0,you,198351,198354,3
pdnc,qID,Q360-0,Robert,198368,198374,15
exp,exp_name,edna,Edna,198390,198394,3
pdnc,qID,Q362-1,you,198537,198540,3
pdnc,qID,Q362-1,him,198546,198549,15
pdnc,qID,Q362-1,you,198555,198558,3
exp,exp_name,edna,Edna,198575,198579,3
exp,exp_name,mademoiselle reisz,Mademoiselle Reisz,198639,198657,7
pdnc,qID,Q363-0,his,198723,198726,15
pdnc,qID,Q363-0,his,198761,198764,15
pdnc,qID,Q363-0,he,198782,198784,15
pdnc,qID,Q363-0,his,198801,198804,15
pdnc,qID,Q363-0,his,198815,198818,15
pdnc,qID,Q363-0,he,198860,198862,15
pdnc,qID,Q363-0,he,198921,198923,15
pdnc,qID,Q363-0,his,198990,198993,15
pdnc,qID,Q364-0,you,199021,199024,3
booknlp,COREF,84,Mademoiselle,199048,199060,7
pdnc,qID,Q365-0,you,199073,199076,3
pdnc,qID,Q365-0,he,199085,199087,15
booknlp,COREF,84,she,199101,199104,7
booknlp,COREF,84,She,199169,199172,7
booknlp,COREF,84,her,199292,199295,7
booknlp,COREF,84,she,199351,199354,7
booknlp,COREF,84,her,199387,199390,7
booknlp,COREF,84,She,199402,199405,7
booknlp,COREF,84,She,199499,199502,7
booknlp,COREF,84,she,199539,199542,7
exp,exp_name,edna,Edna,199633,199637,3
pdnc,qID,Q367-0,you,200018,200021,3
exp,exp_name,arobin,Arobin,200030,200036,1
pdnc,qID,Q367-1,you,200066,200069,3
exp,exp_name,edna,Edna,200093,200097,3
pdnc,qID,Q368-0,you,200179,200182,1
booknlp,COREF,77,he,200296,200298,1
pdnc,qID,Q369-1,You,200312,200315,3
booknlp,COREF,77,me,200330,200332,1
booknlp,COREF,77,I,200344,200345,1
pdnc,qID,Q369-1,you,200375,200378,3
booknlp,COREF,77,He,200381,200383,1
booknlp,COREF,77,he,200427,200429,1
booknlp,COREF,77,his,200436,200439,1
booknlp,COREF,77,his,200534,200537,1
pdnc,qID,Q371-0,you,200963,200966,3
booknlp,COREF,77,I,200997,200998,1
pdnc,qID,Q371-0,you,201008,201011,3
pdnc,qID,Q371-0,you,201033,201036,3
booknlp,COREF,77,His,201043,201046,1
pdnc,qID,Q372-0,You,201178,201181,1
booknlp,COREF,77,me,201192,201194,1
booknlp,COREF,77,I,201200,201201,1
pdnc,qID,Q373-0,you,201295,201298,3
pdnc,qID,Q374-0,you,201365,201368,1
pdnc,qID,Q374-0,Mademoiselle Reisz,201374,201392,7
pdnc,qID,Q375-0,her,201441,201444,7
pdnc,qID,Q375-0,her,201466,201469,7
pdnc,qID,Q376-0,She,201479,201482,7
pdnc,qID,Q376-0,you,201535,201538,1
pdnc,qID,Q376-0,you,201568,201571,1
pdnc,qID,Q378-0,her,201664,201667,7
pdnc,qID,Q378-0,she,201676,201679,7
pdnc,qID,Q378-0,her,201684,201687,7
pdnc,qID,Q378-0,she,201764,201767,7
pdnc,qID,Q379-0,you,201980,201983,3
pdnc,qID,Q380-0,her,202063,202066,7
booknlp,COREF,77,I,202071,202072,1
pdnc,qID,Q381-0,she,202082,202085,7
exp,exp_name,arobin,Arobin,202114,202120,1
pdnc,qID,Q382-0,She,202124,202127,7
exp,exp_name,edna,Edna,202159,202163,3
pdnc,qID,Q383-0,she,202184,202187,7
pdnc,qID,Q383-0,you,202238,202241,3
pdnc,qID,Q383-0,her,202253,202256,7
pdnc,qID,Q383-0,you,202295,202298,3
pdnc,qID,Q384-0,you,202321,202324,1
exp,exp_name,edna,Edna,202338,202342,3
pdnc,qID,Q384-1,you,202423,202426,1
pdnc,qID,Q385-0,your,202449,202453,3
pdnc,qID,Q385-0,you,202488,202491,3
exp,exp_name,edna,Edna,203043,203047,3
exp,exp_name,arobin,Arobin,203080,203086,1
exp,exp_name,robert,Robert,203441,203447,15
booknlp,COREF,53,him,203562,203565,15
exp,exp_name,edna,Edna,204130,204134,3
exp,exp_name,arobin,Arobin,204473,204479,1
exp,exp_name,edna,Edna,204491,204495,3
exp,exp_name,arobin,Arobin,204971,204977,1
exp,exp_name,maid,maid,205043,205047,8
booknlp,COREF,77,he,205053,205055,1
booknlp,COREF,77,he,205354,205356,1
booknlp,COREF,77,He,205366,205368,1
booknlp,COREF,77,his,205417,205420,1
booknlp,COREF,77,he,205471,205473,1
