qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte
Q1072-0,"Yes: I owe him a great debt,","[459281, 459309]",Ellen Olenska,['Newland Archer'],Anaphoric,she answered,['him'],"[[459292, 459295]]",[['M. Riviere']],X,1072,major,AgeOfInnocence,1611,1611,1,1,6,459281,459309
Q1073-0,I think you're the most honest woman I ever met!,"[459607, 459655]",Newland Archer,['Ellen Olenska'],Anaphoric,he exclaimed,['you'],"[[459615, 459618]]",[['Ellen Olenska']],X,1073,major,AgeOfInnocence,1613,1613,1,1,35,459607,459655
Q1074-0,"Oh, no--but probably one of the least fussy,","[459673, 459717]",Ellen Olenska,['Newland Archer'],Anaphoric,she answered,[],[],[],X,1074,major,AgeOfInnocence,1614,1614,1,1,6,459673,459717
Q1075-0,Call it what you like: you look at things as they are.,"[459757, 459811]",Newland Archer,['Ellen Olenska'],Implicit,,"['you', 'you']","[[459770, 459773], [459780, 459783]]","[['Ellen Olenska'], ['Ellen Olenska']]",X,1075,major,AgeOfInnocence,1615,1615,1,1,35,459757,459811
Q1076-0,Ah--I've had to.  I've had to look at the Gorgon.,"[459815, 459864]",Ellen Olenska,['Newland Archer'],Implicit,,['the Gorgon'],"[[459853, 459863]]",[['Mrs. Manson Mingott']],X,1076,major,AgeOfInnocence,1616,1616,1,1,6,459815,459864
Q1077-0,Well--it hasn't blinded you!  You've seen that she's just an old bogey like all the others.,"[459868, 459959]",Newland Archer,['Ellen Olenska'],Implicit,,"['you', 'You', 'she']","[[459892, 459895], [459898, 459901], [459915, 459918]]","[['Ellen Olenska'], ['Ellen Olenska'], ['Mrs. Manson Mingott']]",X,1077,major,AgeOfInnocence,1617,1617,1,1,35,459868,459959
Q1078-0,She doesn't blind one; but she dries up one's tears.,"[459963, 460015]",Ellen Olenska,['Newland Archer'],Implicit,,"['She', 'she']","[[459963, 459966], [459990, 459993]]","[['Mrs. Manson Mingott'], ['Mrs. Manson Mingott']]",X,1078,major,AgeOfInnocence,1618,1618,1,1,6,459963,460015
Q1079-0,"If you're not blind, then, you must see that this can't last.","[460426, 460487]",Newland Archer,['Ellen Olenska'],Implicit,,[],[],[],X,1079,major,AgeOfInnocence,1620,1620,1,1,35,460426,460487
Q1080-0,What can't?,"[460491, 460502]",Ellen Olenska,['Newland Archer'],Implicit,,[],[],[],X,1080,major,AgeOfInnocence,1621,1621,1,1,6,460491,460502
Q1081-0,Our being together--and not together.,"[460506, 460543]",Newland Archer,['Ellen Olenska'],Implicit,,['Our '],"[[460506, 460510]]","[['Newland Archer', 'Ellen Olenska']]",X,1081,major,AgeOfInnocence,1622,1622,1,1,35,460506,460543
Q1082-0,"Don't be afraid of me: you needn't squeeze yourself back into your corner like that.  A stolen kiss isn't what I want.  Look: I'm not even trying to touch the sleeve of your jacket.  Don't suppose that I don't understand your reasons for not wanting to let this feeling between us dwindle into an ordinary hole-and-corner love-affair.  I couldn't have spoken like this yesterday, because when we've been apart, and I'm looking forward to seeing you, every thought is burnt up in a great flame.  But then you come; and you're so much more than I remembered, and what I want of you is so much more than an hour or two every now and then, with wastes of thirsty waiting between, that I can sit perfectly still beside you, like this, with that other vision in my mind, just quietly trusting to it to come true.","[461021, 461827]",Newland Archer,['Ellen Olenska'],Explicit,Archer began to speak,"['you', 'yourself', 'your', 'your', 'your', 'us', 'we', 'you', 'you', 'you', 'you', 'you']","[[461044, 461047], [461064, 461072], [461083, 461087], [461190, 461194], [461242, 461246], [461299, 461301], [461414, 461416], [461466, 461469], [461525, 461528], [461539, 461542], [461597, 461600], [461735, 461738]]","[['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Newland Archer', 'Ellen Olenska'], ['Newland Archer', 'Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska']]",X,1082,major,AgeOfInnocence,1624,1624,1,1,35,461021,461827
Q1083-0,What do you mean by trusting to it to come true?,"[461903, 461951]",Ellen Olenska,['Newland Archer'],Anaphoric,she asked,['you'],"[[461911, 461914]]",[['Newland Archer']],X,1083,major,AgeOfInnocence,1625,1625,1,1,6,461903,461951
Q1084-0,"Why--you know it will, don't you?","[461955, 461988]",Newland Archer,['Ellen Olenska'],Implicit,,"['you', 'you']","[[461960, 461963], [461984, 461987]]","[['Ellen Olenska'], ['Ellen Olenska']]",X,1084,major,AgeOfInnocence,1626,1626,1,1,35,461955,461988
Q1085-0,Your vision of you and me together?,"[461992, 462027]",Ellen Olenska,['Newland Archer'],Implicit,,"['Your', 'you']","[[461992, 461996], [462007, 462010]]","[['Newland Archer'], ['Newland Archer']]",X,1085,major,AgeOfInnocence,1627,1627,1,1,6,461992,462027
Q1086-0,You choose your place well to put it to me!,"[462068, 462111]",Ellen Olenska,['Newland Archer'],Implicit,,"['You', 'your']","[[462068, 462071], [462079, 462083]]","[['Newland Archer'], ['Newland Archer']]",X,1086,major,AgeOfInnocence,1627,1627,1,1,6,462068,462111
Q1087-0,"Do you mean because we're in my wife's brougham?  Shall we get out and walk, then?  I don't suppose you mind a little snow?","[462115, 462238]",Newland Archer,['Ellen Olenska'],Implicit,,"['you', 'we', 'my wife', 'we', 'you']","[[462118, 462121], [462135, 462137], [462144, 462151], [462171, 462173], [462215, 462218]]","[['Ellen Olenska'], ['Newland Archer', 'Ellen Olenska'], ['Miss Welland'], ['Newland Archer', 'Ellen Olenska'], ['Ellen Olenska']]",X,1087,major,AgeOfInnocence,1628,1628,1,1,35,462115,462238
Q1088-0,"No; I shan't get out and walk, because my business is to get to Granny's as quickly as I can.  And you'll sit beside me, and we'll look, not at visions, but at realities.","[462275, 462445]",Ellen Olenska,['Newland Archer'],Implicit,,"['Granny', 'you', 'we']","[[462339, 462345], [462374, 462377], [462400, 462402]]","[['Mrs. Manson Mingott'], ['Newland Archer'], ['Newland Archer', 'Ellen Olenska']]",X,1088,major,AgeOfInnocence,1629,1629,1,1,6,462275,462445
Q1089-0,I don't know what you mean by realities.  The only reality to me is this.,"[462449, 462522]",Newland Archer,['Ellen Olenska'],Implicit,,['you'],"[[462467, 462470]]",[['Ellen Olenska']],X,1089,major,AgeOfInnocence,1630,1630,1,1,35,462449,462522
Q1090-0,"Is it your idea, then, that I should live with you as your mistress--since I can't be your wife?","[462692, 462788]",Ellen Olenska,['Newland Archer'],Anaphoric,she asked,"['your', 'you', 'your', 'your']","[[462698, 462702], [462739, 462742], [462746, 462750], [462778, 462782]]","[['Newland Archer'], ['Newland Archer'], ['Newland Archer'], ['Newland Archer']]",X,1090,major,AgeOfInnocence,1632,1632,1,1,6,462692,462788
Q1091-0,"I want--I want somehow to get away with you into a world where words like that--categories like that--won't exist.  Where we shall be simply two human beings who love each other, who are the whole of life to each other; and nothing else on earth will matter.","[463218, 463476]",Newland Archer,['Ellen Olenska'],Anaphoric,he floundered,"['you', 'we']","[[463258, 463261], [463340, 463342]]","[['Ellen Olenska'], ['Newland Archer', 'Ellen Olenska']]",X,1091,major,AgeOfInnocence,1634,1634,1,1,35,463218,463476
Q1092-0,"Oh, my dear--where is that country?  Have you ever been there?","[463531, 463593]",Ellen Olenska,['Newland Archer'],Anaphoric,she asked,"['my dear', 'you']","[[463535, 463542], [463573, 463576]]","[['Newland Archer'], ['Newland Archer']]",X,1092,major,AgeOfInnocence,1635,1635,1,1,6,463531,463593
Q1093-0,"I know so many who've tried to find it; and, believe me, they all got out by mistake at wayside stations: at places like Boulogne, or Pisa, or Monte Carlo--and it wasn't at all different from the old world they'd left, but only rather smaller and dingier and more promiscuous.","[463654, 463930]",Ellen Olenska,['Newland Archer'],Anaphoric,she went on,[],[],[],X,1093,major,AgeOfInnocence,1635,1635,1,1,6,463654,463930
Q1094-0,"Yes, the Gorgon HAS dried your tears,","[464045, 464082]",Newland Archer,['Ellen Olenska'],Anaphoric,he said,"['the Gorgon', 'your']","[[464050, 464060], [464071, 464075]]","[['Mrs. Manson Mingott'], ['Ellen Olenska']]",X,1094,major,AgeOfInnocence,1637,1637,1,1,35,464045,464082
Q1095-0,"Well, she opened my eyes too; it's a delusion to say that she blinds people.  What she does is just the contrary--she fastens their eyelids open, so that they're never again in the blessed darkness.  Isn't there a Chinese torture like that?  There ought to be.  Ah, believe me, it's a miserable little country!","[464095, 464405]",Ellen Olenska,['Newland Archer'],Implicit,,"['she', 'she', 'she', 'she']","[[464101, 464104], [464153, 464156], [464178, 464181], [464209, 464212]]","[['Mrs. Manson Mingott'], ['Mrs. Manson Mingott'], ['Mrs. Manson Mingott'], ['Mrs. Manson Mingott']]",X,1095,major,AgeOfInnocence,1638,1638,1,1,6,464095,464405
Q1096-0,"Then what, exactly, is your plan for us?","[464614, 464654]",Newland Archer,['Ellen Olenska'],Anaphoric,he asked,"['your', 'us']","[[464637, 464641], [464651, 464653]]","[['Ellen Olenska'], ['Newland Archer', 'Ellen Olenska']]",X,1096,major,AgeOfInnocence,1640,1640,1,1,35,464614,464654
Q1097-0,"For US?  But there's no US in that sense!  We're near each other only if we stay far from each other.  Then we can be ourselves.  Otherwise we're only Newland Archer, the husband of Ellen Olenska's cousin, and Ellen Olenska, the cousin of Newland Archer's wife, trying to be happy behind the backs of the people who trust them.","[464668, 464995]",Ellen Olenska,['Newland Archer'],Implicit,,"['US', 'US ', 'We', 'we', 'we', 'we', 'Newland Archer', ""the husband of Ellen Olenska's cousin"", 'Ellen Olenska']","[[464672, 464674], [464692, 464695], [464711, 464713], [464741, 464743], [464776, 464778], [464808, 464810], [464819, 464833], [464835, 464872], [464878, 464891]]","[['Ellen Olenska', 'Newland Archer'], ['Ellen Olenska', 'Newland Archer'], ['Newland Archer', 'Ellen Olenska'], ['Newland Archer', 'Ellen Olenska'], ['Newland Archer', 'Ellen Olenska'], ['Newland Archer', 'Ellen Olenska'], ['Newland Archer'], ['May Wellend'], ['Ellen Olenska']]",X,1097,major,AgeOfInnocence,1641,1641,1,1,6,464668,464995
Q1098-0,"Ah, I'm beyond that,","[464999, 465019]",Newland Archer,['Ellen Olenska'],Anaphoric,he groaned,[],[],[],X,1098,major,AgeOfInnocence,1642,1642,1,1,35,464999,465019
Q1099-0,"No, you're not!  You've never been beyond.  And I have,","[465035, 465090]",Ellen Olenska,['Newland Archer'],Anaphoric,she said,"['you', 'You']","[[465039, 465042], [465052, 465055]]","[['Newland Archer'], ['Newland Archer']]",X,1099,major,AgeOfInnocence,1643,1643,1,1,6,465035,465090
Q1099-1,and I know what it looks like there.,"[465123, 465159]",Ellen Olenska,['Newland Archer'],Anaphoric,she said,[],[],[],X,1099,major,AgeOfInnocence,1643,1643,1,1,6,465123,465159
Q1100-0,"Why are we stopping?  This is not Granny's,","[465445, 465488]",Ellen Olenska,['Newland Archer'],Explicit,Madame Olenska exclaimed,"['we', 'Granny']","[[465453, 465455], [465479, 465485]]","[['Newland Archer', 'Ellen Olenska'], ['Mrs. Manson Mingott']]",X,1100,major,AgeOfInnocence,1645,1645,1,1,6,465445,465488
Q1101-0,"No: I shall get out here,","[465518, 465543]",Newland Archer,['Ellen Olenska'],Anaphoric,he stammered,[],[],[],X,1101,major,AgeOfInnocence,1646,1646,1,1,35,465518,465543
Q1102-0,"You're right: I ought not to have come today,","[465775, 465820]",Newland Archer,['Ellen Olenska'],Anaphoric,he said,['You'],"[[465775, 465778]]",[['Ellen Olenska']],X,1102,major,AgeOfInnocence,1647,1647,1,1,35,465775,465820
Q1103-0,"What became of you, dear?","[467563, 467588]",Miss Welland,['Newland Archer'],Anaphoric,she asked,"['you', 'dear']","[[467578, 467581], [467583, 467587]]","[['Newland Archer'], ['Newland Archer']]",X,1103,major,AgeOfInnocence,1654,1654,1,1,15,467563,467588
Q1103-1,"I was waiting at Granny's, and Ellen came alone, and said she had dropped you on the way because you had to rush off on business.  There's nothing wrong?","[467603, 467756]",Miss Welland,['Newland Archer'],Anaphoric,she asked,"['Granny', 'Ellen', 'she', 'you', 'you']","[[467620, 467626], [467634, 467639], [467661, 467664], [467677, 467680], [467700, 467703]]","[['Mrs. Manson Mingott'], ['Ellen Olenska'], ['Ellen Olenska'], ['Newland Archer'], ['Newland Archer']]",X,1103,major,AgeOfInnocence,1654,1654,1,1,15,467603,467756
Q1104-0,"Only some letters I'd forgotten, and wanted to get off before dinner.","[467760, 467829]",Newland Archer,['Miss Welland'],Implicit,,[],[],[],X,1104,major,AgeOfInnocence,1655,1655,1,1,35,467760,467829
Q1105-0,Ah--,"[467833, 467837]",Miss Welland,['Newland Archer'],Anaphoric,she said,[],[],[],X,1105,major,AgeOfInnocence,1656,1656,1,1,15,467833,467837
Q1105-1,I'm sorry you didn't come to Granny's--unless the letters were urgent.,"[467875, 467945]",Miss Welland,['Newland Archer'],Anaphoric,she said,"['you', 'Granny']","[[467885, 467888], [467904, 467910]]","[['Newland Archer'], ['Mrs. Manson Mingott']]",X,1105,major,AgeOfInnocence,1656,1656,1,1,15,467875,467945
Q1106-0,"They were,","[467949, 467959]",Newland Archer,['Miss Welland'],Anaphoric,he rejoined,[],[],[],X,1106,major,AgeOfInnocence,1657,1657,1,1,35,467949,467959
Q1106-1,"Besides, I don't see why I should have gone to your grandmother's.  I didn't know you were there.","[468005, 468102]",Newland Archer,['Miss Welland'],Anaphoric,he rejoined,"[""grandmother's""]","[[468057, 468070]]",[['Mrs. Manson Mingott']],X,1106,major,AgeOfInnocence,1657,1657,1,1,35,468005,468102
Q1107-0,Yes!,"[468650, 468654]",Newland Archer,['Miss Welland'],Anaphoric,He had called back,[],[],[],X,1107,major,AgeOfInnocence,1658,1658,1,1,35,468650,468654
Q1108-0,What news?,"[469348, 469358]",Newland Archer,['Miss Welland'],Implicit,,[],[],[],X,1108,major,AgeOfInnocence,1660,1660,1,1,35,469348,469358
Q1109-0,"It seems they're going to stay in New York.  I believe he's going into an insurance business, or something.  They're looking about for a small house.","[469362, 469511]",Miss Welland,['Newland Archer'],Implicit,,"['they', 'he', 'They']","[[469371, 469375], [469417, 469419], [469471, 469475]]","[['Mrs. Beaufort', 'Julius Beaufort'], ['Julius Beaufort'], ['Mrs. Beaufort', 'Julius Beaufort']]",X,1109,major,AgeOfInnocence,1661,1661,1,1,15,469362,469511
Q1110-0,What's the matter?,"[471783, 471801]",Miss Welland,['Newland Archer'],Implicit,,[],[],[],X,1110,major,AgeOfInnocence,1666,1666,1,1,15,471783,471801
Q1111-0,The room is stifling: I want a little air.,"[471805, 471847]",Newland Archer,['Miss Welland'],Implicit,,[],[],[],X,1111,major,AgeOfInnocence,1667,1667,1,1,35,471805,471847
Q1112-0,Newland!  Do shut the window.  You'll catch your death.,"[472554, 472609]",Miss Welland,['Newland Archer'],Anaphoric,he heard her say,"['Newland', 'You', 'your']","[[472554, 472561], [472585, 472588], [472598, 472602]]","[['Newland Archer'], ['Newland Archer'], ['Newland Archer']]",X,1112,major,AgeOfInnocence,1669,1669,1,1,15,472554,472609
Q1113-0,Catch my death!,"[472655, 472670]",Newland Archer,['Miss Welland'],Anaphoric,he echoed,[],[],[],X,1113,major,AgeOfInnocence,1670,1670,1,1,35,472655,472670
Q1114-0,Newland!  Are you ill?,"[473467, 473489]",Miss Welland,['Newland Archer'],Implicit,,"['Newland', 'you']","[[473467, 473474], [473481, 473484]]","[['Newland Archer'], ['Newland Archer']]",X,1114,major,AgeOfInnocence,1673,1673,1,1,15,473467,473489
Q1115-0,Poor May!,"[473623, 473632]",Newland Archer,['Miss Welland'],Anaphoric,he said,['May'],"[[473628, 473631]]",[['Miss Welland']],X,1115,major,AgeOfInnocence,1674,1674,1,1,35,473623,473632
Q1116-0,Poor?  Why poor?,"[473645, 473661]",Miss Welland,['Newland Archer'],Anaphoric,she echoed,[],[],[],X,1116,major,AgeOfInnocence,1675,1675,1,1,15,473645,473661
Q1117-0,"Because I shall never be able to open a window without worrying you,","[473699, 473767]",Newland Archer,['Miss Welland'],Anaphoric,he rejoined,['you'],"[[473763, 473766]]",[['Miss Welland']],X,1117,major,AgeOfInnocence,1676,1676,1,1,35,473699,473767
Q1118-0,I shall never worry if you're happy.,"[473883, 473919]",Miss Welland,['Newland Archer'],Anaphoric,she said,['you'],"[[473906, 473909]]",[['Newland Archer']],X,1118,major,AgeOfInnocence,1677,1677,1,1,15,473883,473919
Q1119-0,"Ah, my dear; and I shall never be happy unless I can open the windows!","[473923, 473993]",Newland Archer,['Miss Welland'],Implicit,,['my dear'],"[[473927, 473934]]",[['Miss Welland']],X,1119,major,AgeOfInnocence,1678,1678,1,1,35,473923,473993
Q1120-0,In THIS weather?,"[473997, 474013]",Miss Welland,['Newland Archer'],Anaphoric,she remonstrated,[],[],[],X,1120,major,AgeOfInnocence,1679,1679,1,1,15,473997,474013
Q1121-0,All right.  Shall we go together this afternoon?,"[475105, 475153]",Newland Archer,['Miss Welland'],Explicit,Archer felt it incumbent on him to say,['we'],"[[475123, 475125]]","[['Miss Welland', 'Newland Archer']]",X,1121,major,AgeOfInnocence,1682,1682,1,1,35,475105,475153
Q1122-0,"Oh, you'd much better go alone.  It bores Granny to see the same people too often.","[475213, 475295]",Miss Welland,['Newland Archer'],Anaphoric,she instantly answered,"['you', 'Granny']","[[475217, 475220], [475255, 475261]]","[['Newland Archer'], ['Mrs. Manson Mingott']]",X,1122,major,AgeOfInnocence,1683,1683,1,1,15,475213,475295
Q1123-0,"Don't let in any one else.  If my daughters call, say I'm asleep.","[477210, 477275]",Mrs. Manson Mingott,['Newland Archer'],Anaphoric,She held out one of the little hands that nestled in a hollow of her huge lap like pet animals and called to the maid,[],[],[],X,1123,major,AgeOfInnocence,1689,1689,1,1,36,477210,477275
Q1124-0,"My dear, am I perfectly hideous?","[477343, 477375]",Mrs. Manson Mingott,['Newland Archer'],Anaphoric,she asked,['My dear'],"[[477343, 477350]]",[['Newland Archer']],X,1124,major,AgeOfInnocence,1691,1691,1,1,36,477343,477375
Q1124-1,My daughters tell me it doesn't matter at my age--as if hideousness didn't matter all the more the harder it gets to conceal!,"[477479, 477604]",Mrs. Manson Mingott,['Newland Archer'],Anaphoric,she asked,['My daughters'],"[[477479, 477491]]","[['Mrs. Lovell Mingott', 'Mrs. Augusta Welland']]",X,1124,major,AgeOfInnocence,1691,1691,1,1,36,477479,477604
Q1125-0,"My dear, you're handsomer than ever!","[477608, 477644]",Newland Archer,['Mrs. Manson Mingott'],Explicit,Archer rejoined,[],[],[],X,1125,major,AgeOfInnocence,1692,1692,1,1,35,477608,477644
Q1126-0,"Ah, but not as handsome as Ellen!","[477723, 477756]",Mrs. Manson Mingott,['Newland Archer'],Anaphoric,she jerked out,['Ellen'],"[[477750, 477755]]",[['Ellen Olenska']],X,1126,major,AgeOfInnocence,1693,1693,1,1,36,477723,477756
Q1127-0,Was she so awfully handsome the day you drove her up from the ferry?,"[477844, 477912]",Mrs. Manson Mingott,['Newland Archer'],Anaphoric,she added,"['she', 'you', 'her']","[[477848, 477851], [477880, 477883], [477890, 477893]]","[['Ellen Olenska'], ['Newland Archer'], ['Ellen Olenska']]",X,1127,major,AgeOfInnocence,1693,1693,1,1,36,477844,477912
Q1128-0,Was it because you told her so that she had to put you out on the way?  In my youth young men didn't desert pretty women unless they were made to!,"[477948, 478094]",Mrs. Manson Mingott,['Newland Archer'],Anaphoric,she continued,"['you', 'her', 'she', 'you']","[[477963, 477966], [477972, 477975], [477984, 477987], [477999, 478002]]","[['Newland Archer'], ['Ellen Olenska'], ['Ellen Olenska'], ['Newland Archer']]",X,1128,major,AgeOfInnocence,1694,1694,1,1,36,477948,478094
Q1129-0,It's a pity she didn't marry you; I always told her so.  It would have spared me all this worry.  But who ever thought of sparing their grandmother worry?,"[478171, 478325]",Mrs. Manson Mingott,['Newland Archer'],Anaphoric,She gave another chuckle and interrupted it to say,"['she', 'you', 'her', 'their grandmother']","[[478183, 478186], [478200, 478203], [478219, 478222], [478301, 478318]]","[['Ellen Olenska'], ['Newland Archer'], ['Ellen Olenska'], ['Old Mrs. Mingott']]",X,1129,major,AgeOfInnocence,1694,1694,1,1,36,478171,478325
Q1130-0,"Well, it's settled, anyhow: she's going to stay with me, whatever the rest of the family say!  She hadn't been here five minutes before I'd have gone down on my knees to keep her--if only, for the last twenty years, I'd been able to see where the floor was!","[478416, 478673]",Mrs. Manson Mingott,['Newland Archer'],Anaphoric,she broke out,"['she', 'She', 'her']","[[478444, 478447], [478511, 478514], [478591, 478594]]","[['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska']]",X,1130,major,AgeOfInnocence,1695,1695,1,1,36,478416,478673
Q1131-0,"They'd talked me over, as no doubt you know: persuaded me, Lovell, and Letterblair, and Augusta Welland, and all the rest of them, that I must hold out and cut off her allowance, till she was made to see that it was her duty to go back to Olenski.  They thought they'd convinced me when the secretary, or whatever he was, came out with the last proposals: handsome proposals I confess they were.  After all, marriage is marriage, and money's money--both useful things in their way ... and I didn't know what to answer--","[478723, 479242]",Mrs. Manson Mingott,['Newland Archer'],Anaphoric,she went on,"['They', 'you', 'Lovell', 'Letterblair', 'Augusta Welland', 'her', 'she', 'her', 'Olenski', 'They', 'they', 'the secretary', 'he', 'they', 'their']","[[478723, 478727], [478758, 478761], [478782, 478788], [478794, 478805], [478811, 478826], [478887, 478890], [478907, 478910], [478939, 478942], [478962, 478969], [478972, 478976], [478985, 478989], [479010, 479023], [479037, 479039], [479108, 479112], [479194, 479199]]","[['Mrs. Lovell Mingott', 'Mr. Letterblair', 'Mrs. Augusta Welland'], ['Newland Archer'], ['Mrs. Lovell Mingott'], ['Mr. Letterblair'], ['Mrs. Augusta Welland'], ['Ellen Olenska'], ['Ellen Olenska'], ['Ellen Olenska'], ['Count Olenski'], ['Mrs. Lovell Mingott', 'Mr. Letterblair', 'Mrs. Augusta Welland'], ['Mrs. Lovell Mingott', 'Mr. Letterblair', 'Mrs. Augusta Welland'], ['M. Riviere'], ['M. Riviere'], ['Mrs. Lovell Mingott', 'Mr. Letterblair', 'Mrs. Augusta Welland'], ['Mrs. Lovell Mingott', 'Mr. Letterblair', 'Mrs. Augusta Welland']]",X,1131,major,AgeOfInnocence,1696,1696,1,1,36,478723,479242
Q1132-0,"But the minute I laid eyes on her, I said:","[479322, 479364]",Mrs. Manson Mingott,['Newland Archer'],Anaphoric,,['her'],"[[479352, 479355]]",[['Ellen Olenska']],X,1132,major,AgeOfInnocence,1696,1696,1,1,36,479322,479364
Q1133-0,"And now it's settled that she's to stay here and nurse her Granny as long as there's a Granny to nurse.  It's not a gay prospect, but she doesn't mind; and of course I've told Letterblair that she's to be given her proper allowance.","[479430, 479662]",Mrs. Manson Mingott,['Newland Archer'],Anaphoric,,"['she', 'her', 'Granny', 'Granny', 'she', 'Letterblair', 'she', 'her']","[[479456, 479459], [479485, 479488], [479489, 479495], [479517, 479523], [479564, 479567], [479606, 479617], [479623, 479626], [479641, 479644]]","[['Ellen Olenska'], ['Ellen Olenska'], ['Mrs. Manson Mingott'], ['Mrs. Manson Mingott'], ['Ellen Olenska'], ['Mr. Letterblair'], ['Ellen Olenska'], ['Ellen Olenska']]",X,1133,major,AgeOfInnocence,1696,1696,1,1,36,479430,479662
Q1134-0,She couldn't have gone back--it was impossible!,"[480493, 480540]",Newland Archer,['Mrs. Manson Mingott'],Anaphoric,he exclaimed,['She'],"[[480493, 480496]]",[['Ellen Olenska']],X,1134,major,AgeOfInnocence,1698,1698,1,1,35,480493,480540
Q1135-0,"Ah, my dear, I always knew you were on her side; and that's why I sent for you today, and why I said to your pretty wife, when she proposed to come with you: 'No, my dear, I'm pining to see Newland, and I don't want anybody to share our transports.'  For you see, my dear--","[480558, 480831]",Mrs. Manson Mingott,['Newland Archer'],Implicit,,"['you', 'her', 'you', 'she', 'you', 'my dear', 'Newland', 'you', 'my dear']","[[480585, 480588], [480597, 480600], [480633, 480636], [480685, 480688], [480711, 480714], [480721, 480728], [480748, 480755], [480813, 480816], [480822, 480829]]","[['Newland Archer'], ['Ellen Olenska'], ['Newland Archer'], ['Miss Welland'], ['Newland Archer'], ['Miss Welland'], ['Newland Archer'], ['Newland Archer'], ['Newland Archer']]",X,1135,major,AgeOfInnocence,1699,1699,1,1,36,480558,480831
Q1136-0,"you see, we shall have a fight yet.  The family don't want her here, and they'll say it's because I've been ill, because I'm a weak old woman, that she's persuaded me.  I'm not well enough yet to fight them one by one, and you've got to do it for me.","[480931, 481181]",Mrs. Manson Mingott,['Newland Archer'],Implicit,,"['you', 'we', 'The family', 'her', 'they', 'she', 'them', 'you']","[[480931, 480934], [480940, 480942], [480968, 480978], [480990, 480993], [481004, 481008], [481079, 481082], [481133, 481137], [481154, 481157]]","[['Newland Archer'], ['Old Mrs. Mingott', 'Newland Archer'], ['Mr. Letterblair', 'Mrs. Augusta Welland', 'Mrs. Lovell Mingott'], ['Ellen Olenska'], ['Mr. Letterblair', 'Mrs. Augusta Welland', 'Mrs. Lovell Mingott'], ['Ellen Olenska'], ['Mr. Letterblair', 'Mrs. Augusta Welland', 'Mrs. Lovell Mingott'], ['Newland Archer']]",X,1136,major,AgeOfInnocence,1699,1699,1,1,36,480931,481181
Q1137-0,I?,"[481185, 481187]",Newland Archer,['Mrs. Manson Mingott'],Anaphoric,he stammered,[],[],[],X,1137,major,AgeOfInnocence,1700,1700,1,1,35,481185,481187
Q1138-0,You.  Why not?,"[481205, 481219]",Mrs. Manson Mingott,['Newland Archer'],Anaphoric,she jerked back at him,['You'],"[[481205, 481208]]",[['Newland Archer']],X,1138,major,AgeOfInnocence,1701,1701,1,1,36,481205,481219
Q1139-0,Why not?,"[481401, 481409]",Mrs. Manson Mingott,['Newland Archer'],Anaphoric,she searchingly repeated,[],[],[],X,1139,major,AgeOfInnocence,1701,1701,1,1,36,481401,481409
Q1140-0,"Oh, I don't count--I'm too insignificant.","[481515, 481556]",Newland Archer,['Mrs. Manson Mingott'],Implicit,,[],[],[],X,1140,major,AgeOfInnocence,1703,1703,1,1,35,481515,481556
Q1141-0,"Well, you're Letterblair's partner, ain't you?  You've got to get at them through Letterblair.  Unless you've got a reason,","[481560, 481683]",Mrs. Manson Mingott,['Newland Archer'],Anaphoric,she insisted,"['you', ""Letterblair's"", 'you', 'You', 'them', 'Letterblair', 'you']","[[481566, 481569], [481573, 481586], [481602, 481605], [481608, 481611], [481629, 481633], [481642, 481653], [481663, 481666]]","[['Newland Archer'], ['Mr. Letterblair'], ['Newland Archer'], ['Newland Archer'], ['Mrs. Lovell Mingott', 'Mr. Letterblair', 'Mrs. Augusta Welland'], ['Mr. Letterblair'], ['Newland Archer']]",X,1141,major,AgeOfInnocence,1704,1704,1,1,36,481560,481683
Q1142-0,"Oh, my dear, I back you to hold your own against them all without my help; but you shall have it if you need it,","[481701, 481813]",Newland Archer,['Mrs. Manson Mingott'],Anaphoric,he reassured her,"['my dear', 'you', 'your', 'them', 'you', 'you']","[[481705, 481712], [481721, 481724], [481733, 481737], [481750, 481754], [481780, 481783], [481801, 481804]]","[['Mrs. Manson Mingott'], ['Mrs. Manson Mingott'], ['Mrs. Manson Mingott'], ['Mrs. Lovell Mingott', 'Mr. Letterblair', 'Mrs. Augusta Welland'], ['Mrs. Manson Mingott'], ['Mrs. Manson Mingott']]",X,1142,major,AgeOfInnocence,1705,1705,1,1,35,481701,481813
Q1143-0,Then we're safe!,"[481835, 481851]",Mrs. Manson Mingott,['Newland Archer'],Anaphoric,she sighed,['we'],"[[481840, 481842]]","[['Ellen Olenska', 'Mrs. Manson Mingott']]",X,1143,major,AgeOfInnocence,1706,1706,1,1,36,481835,481851
